Date of Cartoon,Title,Major Subject
"Sunday, May 6, 1956","""Ain't She a Beaut?""",Congress
"Monday, May 7, 1956","""Dick, If I Could Borrow Checkers -- Hello? Hello? --""",Eisenhower Administration
"Tuesday, May 8, 1956",Party Bolt,State Gubernatorial Elections
"Wednesday, May 9, 1956","""Never Mind -- I Think I Get The Idea""",Cold War
"Thursday, May 10, 1956","""When Do We Come Out With A New Model?""",Cold War
"Friday, May 11, 1956","""Oh-Oh -- Hold The Presses Again""",Soviet Union
"Sunday, May 13, 1956","""Get In There And Hit That Line""",Supreme Court
"Monday, May 14, 1956","""Let's See -- Four Oranges Plus Three Apples, Minus One Monkey Wrench, Times Two Bushels --""","Presidential Election, 1956"
"Tuesday, May 15, 1956","""We're Agreed, Then -- The Supreme Court Is Unconstitutional""",Senate
"Wednesday, May 16, 1956","""Hello, Ave -- What's New?""","Presidential Election, 1956"
"Thursday, May 17, 1956","""You Using A Pinch Of Salt In Your Recipe, Dearie?""",Eisenhower Administration
"Friday, May 18, 1956","""How Are Things In Your Shop, Swami?""","Presidential Election, 1956"
"Sunday, May 20, 1956","""I Guess I'd Better Start Throwing Some Weight Around, Too""",Eisenhower Administration
"Monday, May 21, 1956","""Couldn't You Distribute It A Little Better?""",Eisenhower Administration
"Tuesday, May 22, 1956","""Not in the Corridors, Dammit!""",Eisenhower Administration
"Wednesday, May 23, 1956","""Yea, Team""",Eisenhower Administration
"Thursday, May 24, 1956","""Hello -- Mr. Hammarskjold?""",Eisenhower Administration
"Friday, May 25, 1956",Strauss In The Wind,Eisenhower Administration
"Sunday, May 27, 1956","""Oh, Joyous Day""","Presidential Election, 1956"
"Monday, May 28, 1956","""Nice Dog -- Good Dog -- Friend -- See? Good Friend --""",Congress
"Tuesday, May 29, 1956","""It's Not in the Plane-Spotting Manual at All""",Cold War
"Wednesday, May 30, 1956","""It Won't Seem the Same Without You, Boy""",Eisenhower Administration
"Thursday, May 31, 1956","""Have Fun, Kids""",Eisenhower Administration
"Friday, June 1, 1956","""He Was A Terrible Man, Comrade""",Soviet Union
"Sunday, June 3, 1956","""Let's Be Alert To The Big Thing, Men""","Presidential Election, 1956"
"Monday, June 4, 1956","""Ball? I Haven't Got Your Ball, Kid""",Eisenhower Administration
"Tuesday, June 5, 1956","""You've Been Such A Good Teacher That You've -- Ha Ha -- Worked Yourself Right Out Of A Job""",Republican Party
"Tuesday, June 5, 1956","""You Load 16 Tons And What Do You Get?""","Congressional Elections, 1956"
"Wednesday, June 6, 1956","""Look At It This Way -- It's Great To Be Alive""",Soviet Union
"Thursday, June 7, 1956","""To The Hills, Men -- The Dam Has Bust""","Presidential Election, 1956"
"Friday, June 8, 1956","""Think I Should Start Running Actively Now?""","Presidential Election, 1956"
"Saturday, June 9, 1956","""Maybe We'd Better Give This Another Think""",Eisenhower Administration
"Tuesday, June 12, 1956","""What's Your Prognosis For November, Doctor?""","Presidential Election, 1956"
"Wednesday, June 13, 1956","""Who -- Me?""",Eisenhower Administration
"Thursday, June 14, 1956","""Neither Of You Fellows Heard About This?""",House Un-American Activities Committee
"Friday, June 15, 1956","""Mutations, Shmutations -- As Long As You're Healthy""",Eisenhower Administration
"Sunday, June 17, 1956","""Ain't No Oil Lobby Here, Jack. We're All Educators""",Congress
"Monday, June 18, 1956",Finals,Congress
"Tuesday, June 19, 1956","""I Might Do A Little Experimenting With You, Too""",World Stability
"Wednesday, June 20, 1956","""All Up And Down De Whole Creation, Sadly I Roam""","Presidential Election, 1956"
"Thursday, June 21, 1956","""I Feel Fine, Doc. I Just Want An Analysis Of The Political Situation""","Presidential Election, 1956"
"Friday, June 22, 1956","""Oh, We're Getting A Picture Of The U.S., All Right""",Eisenhower Administration
"Sunday, June 24, 1956","""I've Been Deceived And I'm A Lonesome Little Girl""",Soviet Union
"Monday, June 25, 1956","""It's Been Charming""",Senate
"Tuesday, June 26, 1956","""Amazing""",Eisenhower Administration
"Wednesday, June 27, 1956","""Uh -- Tell You What -- I'll Settle For Half""",Congress
"Thursday, June 28, 1956","""Gee -- Everything Except Girls""",McCarthyism
"Friday, June 29, 1956","""Hey -- Pravda Is Reprinting From Us""",Cold War
"Saturday, June 30, 1956","""Don't Be Naive -- That Was When I Was Sick""",Congress
"Sunday, July 1, 1956","""I Said, 'YOU TOO CAN SHARE THE BETTER LIFE!'""",Cold War
"Monday, July 2, 1956","""You Think This Is Real 4th-Of-July Stuff?""",Cold War
"Tuesday, July 3, 1956","""Now, Who Did You Say Should Have Spoken Up?""",Soviet Union
"Wednesday, July 4, 1956","""Ezra, You Got Any Storage Bins You're Not Using?""",Eisenhower Administration
"Friday, July 6, 1956","""Maybe We'd Better Fasten Our Seat Belts""",Eisenhower Administration
"Sunday, July 8, 1956","""Poor Little Kid""",Congress
"Monday, July 9, 1956","""What Do You Make Of This Rock-'N-Roll Stuff?""",Soviet Union
"Tuesday, July 10, 1956","""Don't Mind Dickie -- He's Just Getting In Practice For The Campaign""",Eisenhower Administration
"Wednesday, July 11, 1956","""Situation Unchanged""","Presidential Election, 1956"
"Thursday, July 12, 1956","""There Ain't No Blacklist -- And You're In Contempt For Not Contributing Names To It""",House Un-American Activities Committee
"Friday, July 13, 1956","""Fellows, I'm Neutral""",Eisenhower Administration
"Sunday, July 15, 1956","""Hey, Bud -- How About A Lift?""",Eisenhower Administration
"Monday, July 16, 1956","""Ever Think Of Starting The Motor?""",Eisenhower Administration
"Tuesday, July 17, 1956","""I Can Do It for You Wholesale""",Eisenhower Administration
"Wednesday, July 18, 1956","""Help! Man-Eating Tiger!""",Congress
"Thursday, July 19, 1956","""Code Of Ethics? Why, Yes, I Believe There Was Some Talk Of One""",Congress
"Friday, July 20, 1956","""Gee, It's Time To Go Crusading Again""",Congress
"Sunday, July 22, 1956","""Everything's Under Control. I've Got Him on a Leash""",Eisenhower Administration
"Monday, July 23, 1956","""Thanks, Dear. Now I'm -- Uh -- Going Away For Awhile""","Presidential Election, 1956"
"Tuesday, July 24, 1956","""Dick, You Have A Chance To Perform A Great Service""","Presidential Election, 1956"
"Wednesday, July 25, 1956","""On This Order For A New Typewriter Ribbon -- Did You Know You Forgot To Stamp It 'Secret'?""",Eisenhower Administration
"Thursday, July 26, 1956","""Sorry -- Wrong Number""","Presidential Election, 1956"
"Friday, July 27, 1956","""Say, What IS An 'Eisenhower Republican' Anyhow?""","Presidential Election, 1956"
"Sunday, July 29, 1956","""Go Ahead--Don't Wait Around for Any Medals""",Congress
"Monday, August 13, 1956","""Step Aside Everybody, Let's Keep Things Open Here""","Presidential Election, 1956"
"Tuesday, August 14, 1956","""And In This Corner--""","Presidential Election, 1956"
"Wednesday, August 15, 1956","""Buttons--Banners--Bandages--Adhesive Tape--""","Presidential Election, 1956"
"Thursday, August 16, 1956","""Well, They Said I Couldn't Win in '48""","Presidential Election, 1956"
"Friday, August 17, 1956","""We Can Say, Then, That You Don't Feel Moderate About This?""","Presidential Election, 1956"
"Sunday, August 19, 1956","""Now, From San Francisco -- A Milder, Cooler, Smoother Performance, Especially Prepared --""","Presidential Election, 1956"
"Monday, August 20, 1956","""Act Dignified--Look Alert--And Remember, We're All Very, Very Proud of Richard Nixon""","Presidential Election, 1956"
"Tuesday, August 21, 1956","""We Stand Upon Our Program --""","Presidential Election, 1956"
"Wednesday, August 22, 1956","""You Came Here Your Very Self!""","Presidential Election, 1956"
"Thursday, August 23, 1956","""Well, Men, That Buttons It Up""","Presidential Election, 1956"
"Friday, August 24, 1956","""Harold Has Been Rehabilitated""",Republican Party
"Sunday, August 26, 1956","""This Is A Genuine, Authentic Liberty Bell""","Presidential Election, 1956"
"Monday, August 27, 1956","""You Never Had It So Good Since You've Had It Bad""",Republican Party
"Tuesday, August 28, 1956","""Good News--You've Reached A New High""",US Economy
"Wednesday, August 29, 1956","""Look -- A Joke Is A Joke --""","Presidential Election, 1956"
"Thursday, August 30, 1956","""You May Approach And Speak""",Middle East
"Friday, August 31, 1956","""Not That I Really Need To Wash --""",Eisenhower Administration
"Sunday, September 2, 1956","""Adlai Is Sure Popularizing That Hole-In-The Shoe""","Presidential Election, 1956"
"Monday, September 3, 1956","""Yaaa -- You've Been Poisoning The Air, Too.  So There!""",Cold War
"Tuesday, September 4, 1956","Meanwhile, Back At The Ranch --","Congressional Elections, 1956"
"Wednesday, September 5, 1956","""After All, It's Only Been A Couple Of Years Since The Supreme Court Decision""",Eisenhower Administration
"Thursday, September 6, 1956","""Hello -- New York? It Didn't Go So Well Here""","Congressional Elections, 1956"
"Friday, September 7, 1956","""Watch Closely, Now""",Senate
"Sunday, September 9, 1956","""There -- Now You're Pretty""",Eisenhower Administration
"Monday, September 10, 1956","""Nah, That's Not A Candidate -- That's A Farmer""","Presidential Election, 1956"
"Tuesday, September 11, 1956","""Anything In Sight Yet?""",Middle East
"Wednesday, September 12, 1956",[Untitled],"Presidential Election, 1956"
"Thursday, September 13, 1956","""Okay -- Have We Got Our Strategy Straight""","Presidential Election, 1956"
"Friday, September 14, 1956","""Hang Your Clothes On A Hickory Limb But Don't Go Near The Brink""",Middle East
"Sunday, September 16, 1956","""Very Good -- The Signatures Look Real""",Eisenhower Administration
"Monday, September 17, 1956","""They Talk As If I Were Responsible For My Administration""","Presidential Election, 1956"
"Tuesday, September 18, 1956","""It's The Latest Thing""",Eisenhower Administration
"Wednesday, September 19, 1956","Whoa, There -- Slow Down This Mad, Breakneck Pace!'",Senate
"Thursday, September 20, 1956","""The Mean Old Federal Courts Are Trying To Impose Their Will On Others""",Racism
"Friday, September 21, 1956","""It's Terrible How The Big Money Guys Run Politics""",Presidential Elections--Process
"Sunday, September 23, 1956","""I Said There'd Be Trouble, and I Won't Have You Making A Liar Out Of Me""",Racism
"Monday, September 24, 1956","""We've Got a Campaign Going on, Too""",Cold War
"Tuesday, September 25, 1956","""All Right, Men -- We'll Outbid Them""","Presidential Election, 1956"
"Wednesday, September 26, 1956","""Who's Whistle-Stopping?""","Presidential Election, 1956"
"Thursday, September 27, 1956","""Okay -- Now You Grab It At That End""",Middle East
"Friday, September 28, 1956","""... And We Promise You That, If Not Convicted, We Will Carry Forward Our Great Program ...""","Congressional Elections, 1956"
"Sunday, September 30, 1956","""Well, Nobody Can Say I'M Not Keeping On A Hugh Level""","Presidential Election, 1956"
"Monday, October 1, 1956","""The News Doesn't Sound Any Better""",World Stability
"Tuesday, October 2, 1956","""I Don't Know If He's Running Scared, But He's Not Running Sacred Any More""","Presidential Election, 1956"
"Wednesday, October 3, 1956","""How D'Ya Stand On The Dodgers And The Yanks?""","Congressional Elections, 1956"
"Thursday, October 4, 1956","""Oh, Brother!""","Presidential Election, 1956"
"Friday, October 5, 1956","""You Said It, Pal -- We Both Got A Right To Poison The Air""","Presidential Election, 1956"
"Sunday, October 7, 1956","""Put Down: 'Variable Winds'""","Presidential Election, 1956"
"Monday, October 8, 1956","""What Ever Came Of All That Talk Of Atomic Power?""",Eisenhower Administration
"Tuesday, October 9, 1956","""Are You Daring To Make The Fantastic Suggestion That I've Been Keeping An Elephant In My Room?""",Eisenhower Administration
"Wednesday, October 10, 1956","""I Said, 'Say Hello To The Gentleman' --""",Soviet Union
"Thursday, October 11, 1956","""They've Sure Got A Nerve Wanting Statehood""","Presidential Election, 1956"
"Friday, October 12, 1956","""Who's Running And Who's Been Caught?""",Corruption
"Sunday, October 14, 1956","""You Keep Out of This!""",World Stability
"Monday, October 15, 1956","""By Golly, If I Had A Part In This Campaign --""","Presidential Election, 1956"
"Tuesday, October 16, 1956",[Untitled],Eisenhower Administration
"Wednesday, October 17, 1956","""We've Got Something For Everybody, Too""","Presidential Election, 1956"
"Thursday, October 18, 1956","""Gosh, What A Frightening Creature!""",Eisenhower Administration
"Friday, October 19, 1956","""That's The Breaks For You -- If The Election Was Being Held April 15 Instead of November 6 --""","Presidential Election, 1956"
"Sunday, October 21, 1956","""Yeah, Those Mushrooms-In-The-Sky Are So Much Nicer""",Eisenhower Administration
"Monday, October 22, 1956","""One Thing About the Campaign -- It's Getting the Kids to Bed Earlier""","Presidential Election, 1956"
"Tuesday, October 23, 1956","""Small World, Isn't It?""",World Stability
"Wednesday, October 24, 1956","""Now, How Do You Feel About Guided Missives?""",Cold War
"Thursday, October 25, 1956","""No, No, Men -- Just The One On The End""",Soviet Union
"Friday, October 26, 1956","""Now You Kids Beat It""","Nixon, Richard"
"Sunday, October 28, 1956","""Boy, Have They Got A Personality Cult Over Here!""","Presidential Election, 1956"
"Monday, October 29, 1956",Handwriting On The Wall,Hungary
"Tuesday, October 30, 1956",Boom!,World Stability
"Wednesday, October 31, 1956",Shadow And Substance,"Presidential Election, 1956"
"Wednesday, October 31, 1956","""How Long Have You Been Having This Nightmare?""","Presidential Election, 1956"
"Thursday, November 1, 1956",Bipolar Thaw,Cold War
"Friday, November 2, 1956","""It Came From Out Of Nowhere""",Eisenhower Administration
"Sunday, November 4, 1956","""It's Not a Magic Wand, Is It?""",Middle East
"Monday, November 5, 1956","""Go Away, Boy -- You Bother Me""","Presidential Election, 1956"
"Tuesday, November 6, 1956","""I'll Be Glad To Restore Peace To The Middle East, Too""",Hungary
"Wednesday, November 7, 1956",Lighthouse,United Nations
"Thursday, November 8, 1956",With The Greatest Of Ease,"Presidential Election, 1956"
"Friday, November 9, 1956","""Things Are Still A Little Up In The Air Here --""","Congressional Elections, 1956"
"Sunday, November 11, 1956",Parting The Sea,United Nations
"Monday, November 12, 1956","""Now? Oh, But Now It's Stopped Raining""",Presidential Elections--Process
"Tuesday, November 13, 1956","""Ah, You've Come Back To Me""",Hungary
"Wednesday, November 14, 1956","""This Time Let's Get A New Tire""",Middle East
"Thursday, November 15, 1956",Alarm,United Nations
"Friday, November 16, 1956","""Pull Over To The Curb""",Supreme Court
"Sunday, November 18, 1956","""Think Hard, Now -- Try To Forget""","Eisenhower, Dwight D"
"Monday, November 19, 1956","""It's a Great Performance Going on -- Take My Word for It""",Eisenhower Administration
"Tuesday, November 20, 1956","""Hold It, Men. That Last One Was Khrushchev Again""",Cold War
