Date of Cartoon,Title,Major Subject
"Tuesday, March 15, 1966","""Says He's An Expert On China And Wants To Testify Against It""",Congress
"Wednesday, March 16, 1966","""Really, Dear, You Seem A Little Underdeveloped""",Sex Scandal
"Thursday, March 17, 1966","""So Far, So Good""",Johnson Administration
"Friday, March 18, 1966","""Whew -- We'd Almost Forgotten""",Space
"Sunday, March 20, 1966",Rotation And Splashdown In The Pacific,World Stability
"Tuesday, March 22, 1966",Back To The Foreign Legion,NATO
"Wednesday, March 23, 1966","""Man, That Big Jump Is Really Rough""",World Stability
"Thursday, March 24, 1966",Unsafe At Any Speed,Automotive Industry
"Friday, March 25, 1966","""And Besides That, Mr. Secretary, We've Lost Track Of An American Tourist That The F.B.I. And The The Passport Office Asked Us To Tail""",Vietnam War
"Sunday, March 27, 1966","""The Way I Get It, The Idea Is To Have Free Elections For Americans Too""",Civil Rights
"Tuesday, March 29, 1966",The Other Shoe,Johnson Administration
"Wednesday, March 30, 1966","""I Say Those Communists Aren't Such A Bad Lot""",Johnson Administration
"Thursday, March 31, 1966","""Watch That Carpet, Fella""",Johnson Administration
"Friday, April 1, 1966","""I'm A Pious Man Of The Whole Cloth""",Congress
"Sunday, April 3, 1966","""Political Affluence Has Its Problems Too, Harold""",Johnson Administration
"Tuesday, April 5, 1966","""The Washington Word On Identified Flying Objects Os To Wait For 'Em To Come Down""",Johnson Administration
"Wednesday, April 6, 1966",Self-Safety First,Automotive Industry
"Thursday, April 7, 1966","""Lovely! Just Be Sure They Don't Obscure The Signs""",Special Interests
"Friday, April 8, 1966","""No Fooling, Men -- Let's Try To Avoid Losing Any More Of Them""",United States Armed Forces
"Sunday, April 10, 1966","""There's Getting To Be A Lot Of Dangerous Talk About The Public Interest""",Special Interests
"Tuesday, April 12, 1966","""Hear Any Late News About The Saigon Political Battle Front?""",Vietnam War
"Wednesday, April 13, 1966",Two-Day Pass,Johnson Administration
"Thursday, April 14, 1966","""Well, It's Always Been Out Of Joint Anyway""",Johnson Administration
"Friday, April 15, 1966",Reluctant Dragon,Johnson Administration
"Sunday, April 17, 1966","""Do You Find Yourself Disturbed By Escalation?""",Vietnam War
"Tuesday, April 19, 1966",Fighting Posture,Johnson Administration
"Wednesday, April 20, 1966","""Don't Bother About Details -- Look At All Those Brake Lights. Man, That's Safety!""",Automotive Industry
"Wednesday, April 20, 1966",[Untitled],Johnson Administration
"Thursday, April 21, 1966","""Mind You, We're Not Trying To Influence You -- Caring For The Needy Is The American Way""",Senate
"Friday, April 22, 1966","""Now If We Could Just Be Sure Vietnam Won't Interfere With OUR Election""",Vietnam War
"Sunday, April 24, 1966","""Maybe We Should Go Back To Planning Cuban Invasions""",CIA
"Tuesday, April 26, 1966","""I'm Still Captain Here! Avast! Shiver Me Timbers! Blast Ye!""",Indonesia
"Wednesday, April 27, 1966","""You Gentlemen Ready To Eat?""",Johnson Administration
"Thursday, April 28, 1966",Eastern Society Note,Railroads
"Friday, April 29, 1966","""Did The Music Man Say When Our Instruments And Uniforms Are Coming?""",Johnson Administration
"Sunday, May 1, 1966","""My Dear Old Friend! The Last Time We Met Socially, I Tried To You Along With A Cattle Prod""","Congressional Elections, 1966"
"Tuesday, May 3, 1966","""Calling All Cars -- Reports Of Auto Malfunctions Are Grossly Exaggerated -- And Please Drive Back Slowly To Your Local Dealer""",Automotive Industry
"Wednesday, May 4, 1966","""We Are Met To Honor A Fine, Upstanding Statesman -- That Is, If He Actually Uses This Money For His Campaign""",Congress
"Thursday, May 5, 1966","""Watch It -- Not Too Much This Way -- Faster -- Slower --""",Johnson Administration
"Friday, May 6, 1966",The Arrogance Of Non-Power,"Goldwater, Barry"
"Sunday, May 8, 1966","""Can You Make Out Head Or Tail Or What It's Doing?""",Chinese Aggression
"Tuesday, May 10, 1966",[Untitled],Vietnam War
"Wednesday, May 11, 1966","""Sixty Thousand Miles, And The Previous Owner Was Never Once Laid Up For Repairs""",Automotive Industry
"Thursday, May 12, 1966","""Spendthrift!""",Johnson Administration
"Friday, May 13, 1966",The Agony And The Ecstasy,Johnson Administration
"Sunday, May 15, 1966",Ways And Means,Johnson Administration
"Tuesday, May 17, 1966","""Why, Next Thing People Might Even Wonder About The FBI -- Or Batman And Robin""",Congress
"Wednesday, May 18, 1966","""Who's Winning In Vietnam? -- I Mean, Among The South Vietnamese?""",Vietnam War
"Thursday, May 19, 1966","""No Consensus Yet""",US Economy
"Friday, May 20, 1966","""I Got My Purple Heart On The Local Run""",Vietnam War
"Sunday, May 22, 1966","""East Is East, And West Is West -- And, Man, We Have Problems With Both Of Them""",Johnson Administration
"Tuesday, May 24, 1966","""If You Want To See The World, You Can Join The Army""",Johnson Administration
"Wednesday, May 25, 1966","""Out!""",Congress
"Thursday, May 26, 1966","""A Model Like This Would Be A Lot Safer""","Presidential Election, 1968"
"Friday, May 27, 1966","""You Mean ME Swallow Something?""",Johnson Administration
"Sunday, May 29, 1966","""You Really Think We Need A New Model, Eh?""",Johnson Administration
"Tuesday, May 31, 1966","""Remember -- Return With My Shield Or On It""",Johnson Administration
"Wednesday, June 1, 1966","""And Some Day They Might Even Extend The Idea To Our Own Little Planet""",Nuclear Weapons
"Thursday, June 2, 1966","White House Press Conference, Current Style",Johnson Administration
"Friday, June 3, 1966","""It's A Snap!""",Space
"Sunday, June 5, 1966","""Funny, You Don't Make Me Feel Very Secure""",Johnson Administration
"Tuesday, June 7, 1966","""My Visor Keeps Fogging Up""",People's Republic of China
"Wednesday, June 8, 1966",Civil Rights Report,Civil Rights
"Thursday, June 9, 1966","""It's Our New, Powerful, Whisper-Quiet Model""",Automotive Industry
"Friday, June 10, 1966","""Ev Tu?""",Vietnam War
"Sunday, June 12, 1966","""Ready For Next Scene -- Places Everyone""",State Gubernatorial Elections
"Tuesday, June 14, 1966","""You Mean These Apply To The Riff-Raff Too?""",Supreme Court
"Wednesday, June 15, 1966","""There's A Chance We Might Get Him To Work With Us, If We're Not Careful""",Soviet Union
"Thursday, June 16, 1966",The Vietnam Game,South Vietnam
"Friday, June 17, 1966",Men In White,Civil Rights
"Sunday, June 19, 1966","""You'll Always Be My Little Boy""",Congress
"Tuesday, June 21, 1966","""Can't Hear A Thing -- Wait Till We Finish Sawing Down These Trees""",Congress
"Wednesday, June 22, 1966",[Untitled],Domestic Spying
"Thursday, June 23, 1966","""Where Did You Get The Idea You Have Anything To Say About It?""",Congress
"Friday, June 24, 1966","""-- But I Wouldn't Want To Live Here""",New York City
"Sunday, June 26, 1966","""It Was Another Crummy No-Sale Territory""",People's Republic of China
"Tuesday, June 28, 1966",[Untitled],Johnson Administration
"Wednesday, June 29, 1966","""Personally, I Don't Hold With Him""",Senate
"Thursday, June 30, 1966","Increased Altitude, Visibility Poor",Vietnam War
"Friday, July 1, 1966","""We're Not So Good At Solving Cases Like This""",Johnson Administration
"Sunday, July 3, 1966","""I Hate To Deal With That Decadent, Bourgeois Yugoslav, But Maybe We Can Arrange A Swap""",People's Republic of China
"Tuesday, July 5, 1966","""I -- Uh -- Just Want To Loosen It Up A Little""",Automotive Industry
"Wednesday, July 6, 1966",[Untitled],Johnson Administration
"Thursday, July 7, 1966",Dangerous Genie,Civil Rights
"Friday, July 8, 1966","""And We Hereby Elect You To What May Be A Concurrent Five-Year Term""",Labor
"Sunday, July 10, 1966",Salvage Operation,Republican Party
"Tuesday, July 12, 1966","""Yes, Mr. President, I'll Tell Him He Can't Intimidate You""","Congressional Elections, 1966"
"Wednesday, July 13, 1966","""Help!""",Urban Issues
"Thursday, July 14, 1966","""Wow, That Was A Real Cliffhanger, Eh, Fellows?""","Congressional Elections, 1966"
"Friday, July 15, 1966","""Departmental Practice""",Domestic Spying
"Sunday, July 17, 1966",The Built-In Bomb,Urban Issues
"Tuesday, July 19, 1966","""So You See The Whole West Front Needs To Be Torn Down, Redesigned And Extended To Include More Restaurants And Offices""",Congress
"Wednesday, July 20, 1966","""He's Certainly Done A Lot For The Negro -- It's Just That The Negro Happens To Be Him""",Congress
"Thursday, July 21, 1966",Prisoners Of War,Vietnam War
"Friday, July 22, 1966","""More Stuff On U.S. Military Installations! -- Where's The Picture Of Luci's Wedding Gown?""",Weddings
"Sunday, July 24, 1966","""What Do You Think This Is, Some Kind Of Great Society Or Something?""",Johnson Administration
"Tuesday, July 26, 1966","""He Certainly Put On The Brakes, Didn't He?""",Great Britain
"Wednesday, July 27, 1966","""We'll Take On All The Animals In The Forest!""",Vietnam War
"Thursday, July 28, 1966","""Of Course, I Believe In The People's Rights -- But For The Right People""",Congress
"Friday, July 29, 1966","""Maybe I Should Have Used The Good Old Invisible Ink""",CIA
"Sunday, July 31, 1966",The Explosion Population,Nuclear Weapons
"Tuesday, August 2, 1966","""This Thing Has A Rabbit Under The Hood""",Congress
"Wednesday, August 3, 1966",[Untitled],Congress
"Thursday, August 4, 1966","""And It Could Have Happened Anywhere -- It Could Have Happened Anywhere -- It Could Have Happened Anywhere --""",Gun Controls
"Friday, August 5, 1966",[Untitled],CIA
"Sunday, August 7, 1966","""Don't Worry. They Couldn't Be Doing It To Us Again""",Republican Party
"Tuesday, August 9, 1966","""Follow That Car""",Johnson Administration
"Wednesday, August 10, 1966","""I Was Afraid He Might Not Be Able To Win""",Senate
"Thursday, August 11, 1966","""I Said I'd Do Something About That Cat And I'm Doing It -- I'm Letting You Get In There And Face It""",Johnson Administration
"Friday, August 12, 1966","""That's An Extra One That We Keep Down Here To Look For Parking Places""",Space
"Sunday, August 14, 1966","""Glad Both Of You Are All Set For A Nice Long Stay""",Vietnam War
"Tuesday, August 16, 1966",Darkening Africa,Nigeria
"Wednesday, August 17, 1966","""No, The Beatles Went That Way -- This Group Of Performers Is The Committee On Un-American Activities""",House Un-American Activities Committee
"Thursday, August 18, 1966","""A Possible Inflation High Here, Possible Deflation Low There, Possible Stationary Condition Also, And An 80% Possibility Of Don't Know""",US Economy
"Friday, August 19, 1966","""What Are We Willing To Spend To Save Some Territory At Home?""",Johnson Administration
"Sunday, August 21, 1966",Lin Piao Rising From The Waves,People's Republic of China
"Tuesday, August 23, 1966",Slapstick Routine Number Two,Congress
"Wednesday, August 24, 1966",Overpass,Johnson Administration
"Thursday, August 25, 1966","""See Bobby Run. See Lyndon Run. They Are Running To Help Their Fellow Party Members, Of Course. They Seem To Be Running Very Hard""","Presidential Election, 1968"
"Friday, August 26, 1966", -- And Saw That It Was Not As Good As If He Had Done It All Himself,France
"Sunday, August 28, 1966","""Hello -- Anyface To Oldface -- I Think We Have The Enemy Surrounded""","Nixon, Richard"
"Tuesday, August 30, 1966","""Turn Left At Anti-Revisionist Street, Then Left On To-Hell-With-Everything-Western Street, Then Go Through The First Red Light And Take A Sharp Left Jab At Russia --""",People's Republic of China
"Wednesday, August 31, 1966","""Praise The Laws And Pass The Ammunition""",Gun Controls
"Thursday, September 1, 1966","""You Sure I'm Not Crowding You?""",Johnson Administration
"Friday, September 2, 1966","""Can't Let You Bleed. Gotta Tighten This Tourniquet""",US Economy
"Sunday, September 4, 1966","""Any Time You're Ready""",Vietnam War
"Tuesday, September 6, 1966","""What's New, Shorty?""",Johnson Administration
"Wednesday, September 7, 1966","""-- And I'll Blow The Door Closed And/Or Bring Your House Down""",Civil Rights
"Thursday, September 8, 1966","""-- Then Turn Down Slightly And Allow To Simmer""",People's Republic of China
"Friday, September 9, 1966","""Please -- My Arm -- Okay, I Might Reconsider""",Vietnam
"Sunday, September 11, 1966","""It Seems To Be Dead""",Senate
"Tuesday, September 13, 1966","""Guess What Consensus We've Reached Again""",Johnson Administration
"Wednesday, September 14, 1966","""What Was So Tough About That Vietnam Election?""","Presidential Election, 1968"
"Thursday, September 15, 1966",Ruling Circle,People's Republic of China
"Friday, September 16, 1966",The Big Family-Size Box,Congress
"Sunday, September 18, 1966","""Aw, Come On -- You Can't Turn Me Loose In All This Traffic""",United Nations
"Tuesday, September 20, 1966",Open Housing,Civil Rights
"Wednesday, September 21, 1966","""Take That -- And That --""",People's Republic of China
"Thursday, September 22, 1966","""What A Crazy Nightmare -- I Dreamed That Stupid Tortoise Beat Me Again""",Republican Party
"Friday, September 23, 1966","""I Think It Says Here That We May Stop Using Tear Gas In Vietnam""",Pollution
"Sunday, September 25, 1966","""She's Not Really My Type At All -- I Just Love Her For Her Money""",State Gubernatorial Elections
"Tuesday, September 27, 1966","""You Overheated Or Just Plain Tired?""",US Economy
"Wednesday, September 28, 1966","""It Sure Seems To Be Coming, But I Don't Think It's Going To Help Us""",Johnson Administration
"Thursday, September 29, 1966","""Both Sides All Ready?""",Gun Controls
"Friday, September 30, 1966","""That's Showing Those Damned White Civil-Righters""",State Gubernatorial Elections
"Sunday, October 2, 1966","""Go Back! Go Back! This Pace Is Making Us Dizzy""",Civil Rights
"Tuesday, October 4, 1966","""This Is Supposed To Serve 200,000,000?""",Congress
"Wednesday, October 5, 1966","""As I Got It, The Oracle Said We Should End Violence, Except Maybe For Nuclear Bombing""",Republican Party
"Thursday, October 6, 1966","""It's More Than We've Ever Put Out Before""",Johnson Administration
"Friday, October 7, 1966",Famous Old Recipe For Roast Pig,US Economy
"Sunday, October 9, 1966",Segregation,State Gubernatorial Elections
"Tuesday, October 11, 1966","""We've Got To Meet Force With Force""",Civil Rights
"Wednesday, October 12, 1966","""It Says Here Congress Is Anxious To Get Out Of Town""",Urban Issues
"Thursday, October 13, 1966","""I've Got An Idea, Chief -- Let's Send A Great Armada Against England!""",Spain
"Friday, October 14, 1966","""He Took Off In A Plane With The License Number, Air Force One""","Johnson, Lyndon B."
"Sunday, October 16, 1966","""I'm Supposed To Be In The New U.S. Department Of Transportation -- If I Can Get To It""",Johnson Administration
"Tuesday, October 18, 1966","""We've Tracked Down Another Batch Of Those Flying Objects -- All Congressmen Going Home""",Congress
"Wednesday, October 19, 1966",[Untitled],Johnson Administration
"Thursday, October 20, 1966",Assorted Summits,People's Republic of China
